InvoiceDate,InvoiceNo,CustomerID,Age,Gender,JobRole,Province,Category,SubCategory,ItemName,order rate
12/09/2011 12:31,581585,15804,52,Male,Sports Master,Northern Province,Sports,Cricket,Bats - Sanspariel Greenlands,5
12/09/2011 12:31,581585,15804,52,Male,Sports Master,Northern Province,Sports,Cricket,Bats - Spartan Sports,1
12/09/2011 12:31,581585,15804,52,Male,Sports Master,Northern Province,Sports,Cricket,Balls - Spartan Sports,2
12/09/2011 12:31,581585,15804,52,Male,Sports Master,Northern Province,Sports,Cricket,Gloves & Pads - YONEX,1
12/09/2011 12:31,581585,15804,52,Male,Sports Master,Northern Province,Sports,Cricket,Bats - Gunn and Moore ,2
12/09/2011 12:31,581585,15804,52,Male,Sports Master,Northern Province,Sports,Cricket,Sports Bags - Puma,2
12/09/2011 12:25,581584,13777,26,Female,Teacher,Western Province,Sports,Cricket,Shoes - Gray Nicolls,3
12/09/2011 12:25,581584,13777,26,Female,Teacher,Western Province,Sports,Cricket,Shoes - Gray Nicolls,2
12/09/2011 12:23,581583,13777,26,Female,Teacher,Western Province,Sports,Cricket,Shoes - Gray Nicolls,1
12/09/2011 12:23,581583,13777,26,Female,Teacher,Western Province,Sports,Cricket,Other - Bail,1
12/09/2011 12:21,581582,17581,30,Female,House Wife,Western Province,Sports,Cricket,Balls - Spartan Sports,5
12/09/2011 12:21,581582,17581,30,Female,House Wife,Western Province,Sports,Cricket,Other Stump - Natural,2
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Gloves & Pads - STANFORD,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Shoes - Gray Nicolls,2
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Sareen Sports,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Other - Stump - Plastic,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Beat All Sports,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Beat All Sports,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Gloves & Pads - YONEX,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Balls - Spartan Sports,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Other - Bail,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Sports Bags - Nike,5
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Beat All Sports,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Gloves & Pads - STANFORD,2
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Beat All Sports,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Other Stump - Marigold,4
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Shoes - Asicsl,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Other - Stump -Wood,6
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Balls - AVM,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Shoes - Asicsl,2
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Sanspariel Greenlands,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Gloves & Pads - KAY GEE,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Shoes - Asicsl,3
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Other Stump - Plastic,2
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Bats - Sanspariel Greenlands,1
12/09/2011 12:20,581580,12748,35,Male,Electrician,Western Province,Sports,Cricket,Other - Bail,3
12/09/2011 12:20,581581,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Sports Bags - Diesel,1
12/09/2011 12:20,581581,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Sports Bags - Puma,4
12/09/2011 12:20,581581,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Other Stump - Wood,5
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Bats - Gray-Nicolls,5
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - AVM,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Other - Bail,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Shoes - Asicsl,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Other - Bail,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Bats -Beat All Sports,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Gloves & Pads - KAY GEE,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Sports Bags - Nike,8
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Bats - Gray-Nicolls,6
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Other Stump - Wood,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - AVM,6
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - DSCl,2
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Shoes - Asicsl,4
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Gloves & Pads - YONEX,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Other - Bail,4
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Bats - Spartan Sports,4
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - DSCl,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Bats - Spartan Sports,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Gloves & Pads - KAY GEE,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Sports Bags - Nike,2
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - DSCl,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - SG,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Other - Stump,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Shoes - Adidas,5
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Gloves & Pads - STANFORD,1
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Bats - Spartan Sports,5
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Balls - DSCl,2
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Shoes - Jazba,2
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Shoes - Puma,3
12/09/2011 12:19,581579,17581,45,Female,Doctor,Eastern Province,Sports,Cricket,Sports Bags - Nike,4
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Kookaburra,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Gloves & Pads - STANFORD,6
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Shoes - Jazba,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Kookaburra,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - Spartan Sports,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Other - Stump,5
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Shoes - Adidas,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Other - Bail,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Gloves & Pads - KAY GEE,6
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - Spartan Sports,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - Spartan Sports,4
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Sports Bags - Puma,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Kookaburra,4
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - Spartan Sports,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Shoes - Jazba,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Gloves & Pads - KAY GEE,6
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - COSCO,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Kookaburra,6
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Shoes - Jazba,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Sareen Sports,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Sareen Sports,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Sareen Sports,4
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Sports Bags - Puma,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - Spartan Sports,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Gray-Nicolls,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Gloves & Pads - YONEX,5
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Other Stump - Natural,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Shoes - Adidas,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Other - Bail,6
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Gray-Nicolls,1
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Sanspariel Greenlands,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Sanspariel Greenlands,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Spartan Sports,8
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Balls - Spartan Sports,2
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Gloves & Pads - YONEX,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Bats - Gunn and Moore ,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Sports Bags - Puma,3
12/09/2011 12:16,581578,12713,35,Male,Software Engineer,Southern Province,Sports,Cricket,Shoes - Gray Nicolls,2
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,3
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,4
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Other - Bail,2
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Balls - Spartan Sports,7
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Other Stump - Natural,2
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Gloves & Pads - STANFORD,2
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,2
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Bats - Sareen Sports,3
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Other - Stump - Plastic,2
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Bats - Beat All Sports,4
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Bats - Beat All Sports,5
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Gloves & Pads - YONEX,1
12/09/2011 12:09,581574,12526,45,Male,Cricketer,Uva Province,Sports,Cricket,Balls - Spartan Sports,1
12/09/2011 12:08,581572,16705,29,Female,Teacher,Western Province,Sports,Cricket,Other - Bail,4
12/09/2011 12:08,581572,16705,30,Female,Teacher,Western Province,Sports,Cricket,Sports Bags - Nike,2
12/09/2011 12:08,581572,16705,31,Female,Teacher,Western Province,Sports,Cricket,Bats - Beat All Sports,5
12/09/2011 12:08,581572,16705,32,Female,Teacher,Western Province,Sports,Cricket,Gloves & Pads - STANFORD,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Bats - Beat All Sports,1
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other Stump - Marigold,1
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Shoes - Asicsl,3
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other - Stump -Wood,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Balls - AVM,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Shoes - Asicsl,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Bats - Sanspariel Greenlands,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Gloves & Pads - KAY GEE,4
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Shoes - Asicsl,5
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other Stump - Plastic,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Bats - Sanspariel Greenlands,3
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other - Bail,4
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Sports Bags - Diesel,3
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Sports Bags - Puma,5
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other Stump - Wood,4
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Bats - Gray-Nicolls,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Balls - AVM,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other - Bail,3
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Shoes - Asicsl,2
12/09/2011 12:00,581571,15311,18,Female,Student,Western Province,Sports,Cricket,Other - Bail,2
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Bats -Beat All Sports,4
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Gloves & Pads - KAY GEE,3
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Sports Bags - Nike,1
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Bats - Gray-Nicolls,6
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Other Stump - Wood,2
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Balls - AVM,2
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Balls - DSCl,2
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Shoes - Asicsl,4
12/09/2011 11:59,581570,12662,29,Male,Cricketer,Southern Province,Sports,Cricket,Gloves & Pads - YONEX,2
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Other - Bail,3
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Bats - Spartan Sports,2
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Balls - DSCl,3
12/09/2011 11:59,581570,12662,29,Male,Engineer,Southern Province,Sports,Cricket,Bats - Spartan Sports,3
12/09/2011 11:58,C581569,17315,36,Male,Security Officer,Central Province,Sports,Cricket,Gloves & Pads - KAY GEE,2
12/09/2011 11:58,C581569,17315,36,Male,Security Officer,Central Province,Sports,Cricket,Sports Bags - Nike,6
12/09/2011 11:57,C581568,15311,20,Male,Student,Central Province,Sports,Cricket,Balls - DSCl,2
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Balls - SG,2
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Other - Stump,3
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Shoes - Adidas,3
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Gloves & Pads - STANFORD,4
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Bats - Spartan Sports,2
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Balls - DSCl,3
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Shoes - Jazba,2
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Shoes - Puma,2
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Sports Bags - Nike,1
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Bats - Kookaburra,2
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Gloves & Pads - STANFORD,3
12/09/2011 11:56,581567,16626,28,Male,Cricketer,Central Province,Sports,Cricket,Shoes - Jazba,6
12/09/2011 11:50,581566,18102,31,Female,Undergraduate,Uva Province,Sports,Cricket,Bats - Kookaburra,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Other - Stump,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Adidas,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Other - Bail,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Gloves & Pads - KAY GEE,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,4
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Sports Bags - Puma,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Kookaburra,6
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Jazba,6
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Gloves & Pads - KAY GEE,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - COSCO,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Kookaburra,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Jazba,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Sareen Sports,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Sareen Sports,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Sareen Sports,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Sports Bags - Puma,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Gray-Nicolls,4
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Gloves & Pads - YONEX,5
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Other Stump - Natural,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Adidas,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Other - Bail,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Gray-Nicolls,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Sanspariel Greenlands,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Sanspariel Greenlands,5
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Spartan Sports,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Gloves & Pads - YONEX,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Gunn and Moore ,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Sports Bags - Puma,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,3
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Other - Bail,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Balls - Spartan Sports,5
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Other Stump - Natural,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Gloves & Pads - STANFORD,1
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Shoes - Gray Nicolls,2
12/09/2011 11:34,581538,14446,45,Female,House Wife,Uva Province,Sports,Cricket,Bats - Sareen Sports,1
